8	7
22	2
26	2
34	4
47	8
65	4
66	5
77	6
80	6
88	8
94	2
101	6
115	2
116	6
119	6
125	4
126	4
138	2
143	8
144	6
149	4
154	2
170	4
175	1
193	2
198	5
208	10
222	6
232	2
246	5
247	10
249	5
276	1
279	9
281	6
292	4
294	6
295	8
296	6
302	4
303	2
315	2
321	6
346	6
359	1
362	1
371	4
372	10
384	4
391	4
392	6
414	6
426	2
434	2
436	6
441	2
445	5
452	6
456	6
459	7
465	4
476	2
478	4
481	7
482	4
491	8
493	4
494	6
498	3
505	4
516	6
525	2
530	8
544	3
547	2
553	10
554	1
555	4
556	2
558	7
562	10
565	4
567	2
571	6
587	6
591	6
600	6
604	4
609	6
616	4
620	4
633	5
634	10
636	4
638	4
645	6
653	6
658	6
661	6
668	4
677	6
688	1
701	8
714	4
715	6
719	10
734	6
742	5
743	6
751	6
755	6
767	7
785	6
788	7
792	2
795	6
798	7
799	4
805	6
806	4
810	6
816	4
820	4
846	6
852	6
857	5
859	3
861	6
862	4
870	6
882	10
888	5
895	4
899	8
902	7
907	6
909	7
910	2
916	1
922	8
930	6
936	6
937	5
938	8
949	9
956	2
964	8
967	2
970	10
972	6
987	6
990	6
996	6
1001	4
1018	6
1020	8
1029	6
1035	7
1038	6
1045	7
1048	3
1050	4
1052	8
1054	8
1057	6
1059	6
1065	9
1077	2
1079	8
1093	6
1097	6
1103	6
1106	2
1114	4
1119	6
1123	4
1137	1
1139	2
1143	4
1145	2
1146	6
1147	4
1154	7
1158	4
1160	7
1163	6
1174	6
1177	6
1178	8
1180	6
1181	8
1183	6
1185	8
1198	9
1202	7
1204	2
1211	4
1216	6
1227	4
1228	2
1235	10
1242	8
1243	4
1253	4
1264	6
1265	4
1269	6
1279	6
1288	2
1294	4
1302	5
1313	7
1323	1
1331	6
1333	6
1335	6
1337	5
1349	8
1367	6
1374	9
1377	6
1380	8
1392	6
1395	4
1407	6
1408	1
1409	6
1419	1
1420	6
1435	7
1460	3
1463	2
1467	1
1468	6
1471	4
1474	1
1479	8
1480	7
1485	4
1511	2
1522	8
1527	8
1531	4
1532	4
1537	6
1542	8
1545	6
1546	4
1559	5
1563	1
1576	6
1582	1
1583	2
1585	6
1590	1
1606	6
1607	4
1627	2
1628	6
1644	2
1648	6
1657	4
1658	10
1663	5
1668	8
1676	2
1677	10
1687	6
1689	8
1694	6
1699	10
1710	5
1725	2
1741	5
1742	6
1743	8
1755	6
1776	2
1785	2
1793	6
1799	6
1810	10
1819	6
1824	2
1826	4
1829	8
1833	2
1835	10
1843	10
1853	7
1854	2
1859	3
1871	10
1877	8
1878	6
1880	6
1882	6
1885	6
1887	4
1888	4
1890	6
1897	8
1905	2
1906	8
1915	6
1921	6
1932	5
1938	8
1977	4
1981	4
1996	6
2001	4
2006	6
2007	6
2012	10
2053	1
2062	2
2088	8
2091	7
2093	4
2104	4
2116	7
2122	3
2123	6
2148	10
2150	6
2154	8
2161	2
2162	3
2168	4
2169	6
2173	2
2181	3
2187	4
2201	2
2207	2
2219	8
2221	6
2233	2
2236	6
2237	6
2238	6
2247	6
2263	6
2273	6
2276	6
2281	5
2282	4
2285	8
2288	6
2291	1
2298	8
2304	6
2307	2
2317	4
2320	8
2321	2
2325	5
2342	6
2348	2
2359	10
2378	2
2385	5
2387	4
2407	6
2411	6
2420	5
2428	9
2435	5
2455	4
2464	6
2466	10
2467	2
2471	8
2482	4
2497	4
2498	6
2500	3
2505	6
2513	7
2517	4
2523	5
2541	10
2542	7
2547	4
2568	9
2570	1
2573	2
2581	2
2589	5
2590	10
2593	8
2596	4
2604	5
2610	6
2612	8
2613	4
2614	2
2615	4
2619	4
2626	5
2629	8
2632	4
2634	6
2635	4
2641	6
2643	6
2656	6
2659	8
2660	8
2667	8
2671	10
2692	2
2694	8
2706	7
2723	5
2725	6
2727	8
2735	9
2737	4
2750	10
2754	6
2756	7
2762	10
2764	8
2765	6
2770	6
2780	6
2783	1
2784	4
2787	4
2796	8
2804	4
2807	8
2812	5
2813	4
2826	4
2849	6
2852	2
2853	6
2856	6
2860	6
2863	6
2869	2
2879	4
2881	4
2883	6
2891	4
2892	1
2895	6
2900	9
2902	2
2906	6
2910	2
2916	6
2920	7
2921	4
2923	6
2930	5
2931	6
2936	4
2941	2
2945	6
2946	8
2949	2
2955	2
2958	2
2961	8
2965	8
2969	7
2984	6
2993	6
2998	6
3005	6
3022	6
3024	6
3030	10
3034	8
3035	8
3040	10
3052	2
3057	6
3069	2
3070	4
3073	6
3076	8
3089	2
3092	3
3103	7
3114	8
3125	2
3131	2
3148	3
3149	4
3150	6
3164	4
3178	4
3180	6
3182	1
3183	3
3187	6
3191	5
3197	7
3200	6
3207	4
3210	6
3211	6
3233	2
3241	4
3259	5
3260	8
3261	6
3264	6
3270	4
3274	7
3277	5
3284	2
3285	6
3298	6
3308	6
3318	4
3325	6
3330	1
3336	8
3343	4
3350	4
3369	7
3385	4
3389	8
3405	6
3408	5
3410	6
3427	6
3428	1
3434	4
3435	8
3440	5
3443	6
3452	6
3465	6
3476	6
3488	3
3499	2
3511	4
3513	4
3517	2
3524	4
3526	10
3532	2
3550	4
3557	2
3577	4
3579	6
3585	6
3586	6
3589	2
3593	10
3594	6
3595	6
3598	8
3599	6
3602	6
3605	6
3606	4
3619	2
3621	8
3624	4
3631	2
3633	4
3636	2
3639	3
3645	4
3646	4
3648	6
3656	6
3664	5
3669	6
3670	2
3674	2
3679	6
3701	10
3705	4
3712	6
3715	2
3718	8
3721	4
3724	3
3747	4
3757	2
3761	3
3772	6
3787	6
3793	2
3796	6
3810	4
3811	6
3817	7
3823	2
3826	4
3827	2
3833	8
3840	2
3847	4
3849	5
3865	6
3870	6
3879	4
3882	6
3891	8
3892	8
3897	6
3901	6
3904	6
3908	7
3919	6
3924	4
3949	4
3950	4
3951	2
3954	4
3957	8
3977	7
3978	6
3979	2
3984	2
3985	4
3991	3
3994	4
4007	6
4008	6
4010	4
4020	10
4021	5
4022	7
4031	6
4033	6
4035	2
4038	6
4053	1
4054	6
4056	6
4057	4
4069	6
4078	6
4088	4
4092	6
4098	4
4099	6
4105	7
4110	6
4113	2
4125	4
4129	4
4138	4
4150	2
4156	6
4158	10
4166	6
4171	7
4177	4
4179	6
4182	4
4183	7
4195	1
4205	4
4211	4
4223	9
4225	6
4226	6
4229	2
4233	7
4234	5
4239	10
4246	8
4270	4
4272	4
4276	6
4280	6
4300	6
4312	6
4321	8
4333	6
4339	1
4343	2
4348	8
4349	8
4353	3
4357	6
4368	2
4372	2
4373	4
4383	10
4385	7
4389	6
4398	2
4401	6
4403	5
4420	6
4432	3
4436	6
4440	4
4450	8
4463	4
4472	6
4487	4
4489	6
4495	4
4501	4
4503	7
4509	2
4513	2
4515	6
4526	2
4528	2
4532	4
4533	4
4534	8
4538	9
4539	4
4546	4
4549	7
4572	6
4576	6
4578	8
4586	4
4589	4
4600	1
4606	6
4612	10
4615	3
4616	8
4643	8
4645	8
4650	8
4657	7
4664	8
4669	2
