14	9
18	5
34	4
36	6
38	8
41	8
65	6
73	8
88	9
96	8
100	3
139	6
143	8
161	6
171	9
182	10
196	8
197	6
198	8
201	10
212	6
214	8
226	8
259	5
289	8
295	9
318	9
336	8
351	6
386	8
419	6
426	5
434	6
513	8
533	8
543	7
558	8
572	3
585	6
591	4
603	7
621	5
627	8
633	7
642	8
650	6
657	4
672	6
753	8
767	9
798	6
814	6
815	9
817	10
874	7
887	8
906	7
924	10
925	6
948	6
972	8
978	10
984	8
988	6
1030	9
1060	8
1068	10
1085	10
1088	6
1139	8
1146	4
1174	9
1177	8
1186	5
1220	7
1224	7
1270	8
1277	2
1288	1
1294	5
1320	8
1327	8
1333	6
1336	4
1406	8
1407	6
1408	4
1412	8
1419	9
1426	10
1433	10
1435	5
1451	6
1461	6
1467	4
1478	6
1480	6
1484	8
1485	6
1514	9
1536	6
1557	6
1567	4
1571	8
1582	6
1590	7
1617	8
1620	7
1630	10
1649	8
1704	8
1709	6
1751	6
1771	8
1786	8
1787	6
1797	7
1817	4
1860	6
1880	4
1888	6
1904	6
1918	8
1944	2
1959	6
1977	6
1988	6
1995	10
2012	7
2018	7
2023	6
2028	8
2034	9
2044	8
2050	6
2053	6
2063	6
2081	6
2107	6
2134	8
2152	6
2154	6
2167	8
2168	7
2233	6
2237	7
2243	6
2270	4
2275	8
2276	6
2282	5
2298	4
2325	8
2350	6
2356	6
2361	8
2385	8
2394	8
2398	8
2413	9
2429	7
2467	8
2468	10
2484	8
2486	8
2507	5
2513	7
2555	6
2566	6
2574	7
2584	7
2596	4
2602	6
2612	8
2631	8
2632	8
2662	3
2686	7
2709	6
2710	8
2714	8
2746	8
2747	8
2756	4
2765	6
2770	6
2783	6
2802	5
2809	10
2823	6
2829	8
2852	8
2858	8
2879	2
2891	8
2950	6
2955	8
2963	6
2987	10
3014	6
3022	6
3030	8
3031	6
3041	8
3050	8
3061	8
3067	8
3073	9
3089	8
3102	8
3104	7
3110	8
3119	6
3148	6
3149	1
3159	8
3163	8
3174	10
3180	2
3189	8
3220	6
3233	10
3244	8
3245	8
3257	10
3264	7
3270	4
3296	6
3297	8
3301	8
3304	3
3325	6
3336	6
3337	7
3349	4
3350	5
3390	8
3411	8
3416	8
3427	8
3439	8
3448	8
3476	10
3504	10
3525	6
3535	8
3556	10
3592	6
3593	8
3594	8
3609	6
3634	6
3635	5
3646	5
3687	10
3698	8
3705	6
3727	8
3736	8
3771	9
3778	8
3784	7
3793	2
3795	8
3810	4
3817	7
3828	6
3834	6
3865	4
3881	6
3901	4
3902	5
3917	1
3920	2
3930	10
3942	8
3977	8
3991	3
4005	9
4020	6
4021	8
4052	4
4078	8
4090	10
4092	6
4099	6
4115	6
4134	4
4150	10
4153	6
4182	8
4183	8
4192	8
4194	10
4222	6
4223	7
4226	6
4229	6
4230	6
4241	8
4257	8
4268	9
4272	6
4294	3
4306	10
4317	7
4328	6
4333	7
4342	7
4364	7
4368	8
4377	6
4378	9
4387	9
4401	6
4403	7
4418	8
4436	6
4487	6
4513	6
4517	6
4523	8
4525	8
4526	4
4534	3
4538	9
4549	7
4557	6
4612	8
4613	6
4623	8
4636	6
4642	7
4665	8
4675	8
4688	1
4712	2
4715	6
4720	6
4741	8
4783	4
4822	6
4826	7
4827	7
4845	10
4867	8
4888	8
4910	8
4939	9
4950	8
4951	8
4954	4
4964	8
4969	8
5012	8
5027	6
5039	5
5045	8
5100	7
5108	10
5110	6
5112	8
5118	4
5123	6
5129	6
5134	8
5150	8
5155	7
5168	6
5173	10
5182	6
5187	8
5192	6
5208	4
5226	4
5227	8
5231	8
5232	6
5238	8
5260	8
5262	6
5266	7
5275	10
5277	4
5296	8
5328	4
5355	7
5373	4
5399	3
5411	5
5425	8
5437	10
5461	8
5483	8
5489	10
5503	6
5507	6
5510	7
5519	7
5525	4
5546	9
5557	9
5569	9
5579	8
5584	8
5598	8
5602	8
5631	8
5641	8
5650	7
5654	8
5657	8
5667	6
5678	4
5681	7
5712	5
5714	6
5716	6
5719	8
5779	6
5794	10
5796	5
5798	7
5801	8
5806	10
5835	6
5840	4
5865	6
5871	10
5888	8
5890	7
5892	8
5900	4
5913	7
5933	8
5954	6
5955	7
5963	10
5969	6
5981	6
6009	6
6014	6
6018	6
6029	8
6031	7
6055	6
6070	6
6082	8
6104	8
6114	6
6135	5
6139	8
6144	6
6150	8
6158	10
6161	6
6162	7
6218	8
6227	7
6230	8
6239	10
6245	8
6261	8
6283	8
6289	6
6327	10
6331	8
6343	10
6352	5
6370	4
6384	7
6393	6
6426	10
6431	6
6434	4
6442	6
6443	7
6448	6
6458	8
6477	10
6508	6
6524	8
6527	8
6539	7
6562	10
6581	6
6582	8
6593	3
6597	8
6599	7
6605	5
6610	8
6614	8
6629	6
6640	10
6656	10
6671	10
6678	7
6715	10
6716	8
6743	9
6757	6
6758	7
6817	5
6825	8
6845	6
6849	7
6851	10
6867	10
6879	8
6880	9
6893	8
6895	8
6954	8
6971	6
6977	10
6986	5
6992	7
7014	9
7040	8
7048	8
7060	8
7061	8
7072	6
7075	8
7077	6
7078	5
7108	6
7127	6
7131	8
7134	8
7141	6
7145	6
7146	7
7181	3
7215	8
7216	8
7217	5
7225	4
7252	7
7266	8
7270	7
7282	7
7287	4
7314	8
7315	6
7328	6
7337	8
7341	8
7356	8
7365	10
7376	4
7384	8
7393	7
7402	8
7459	6
7461	10
7471	5
7477	7
7490	5
7508	6
7529	5
7534	7
7544	8
7545	2
7568	8
7575	6
7582	8
7586	8
7610	4
7612	7
7616	8
7618	10
7633	8
7655	3
7676	8
7678	9
7694	6
7699	8
7707	4
7711	8
7713	7
7727	8
7740	6
7743	5
7755	9
