2	4
5	6
8	6
13	6
23	6
24	8
27	6
30	10
33	6
34	6
36	8
38	6
56	7
57	8
64	6
72	8
84	6
90	6
92	8
98	8
103	6
106	10
110	10
112	6
116	6
118	2
119	6
125	4
126	6
134	10
135	6
136	6
139	6
142	6
144	8
152	6
154	7
155	6
156	10
157	6
162	8
167	6
170	5
171	4
173	6
175	7
177	6
182	8
192	6
194	8
196	8
200	6
201	6
203	8
204	6
209	6
212	5
214	6
215	8
221	6
224	10
225	8
226	6
228	8
229	6
232	6
235	9
242	6
249	8
251	6
259	6
260	6
262	8
265	4
267	5
268	6
269	6
270	6
272	5
275	4
276	6
281	6
282	6
285	8
289	6
294	10
296	7
297	6
300	8
302	8
305	6
309	6
310	8
312	8
315	8
318	6
320	8
325	3
327	8
334	6
340	8
344	8
345	8
348	6
349	8
350	6
351	4
353	6
354	8
356	8
359	4
360	8
366	6
368	6
383	6
385	6
390	7
392	6
393	8
399	8
405	6
410	8
411	8
419	6
422	6
426	7
432	6
433	6
434	10
438	8
444	10
452	10
455	6
456	8
459	7
461	6
462	6
464	8
465	7
469	10
472	6
473	4
481	8
482	7
484	6
485	8
494	6
501	8
505	8
509	10
513	6
516	8
522	6
524	7
526	8
533	8
535	7
536	8
541	6
543	7
545	10
547	6
554	5
556	2
558	6
561	9
562	10
563	6
565	8
567	8
568	6
572	6
577	8
578	6
579	8
585	4
589	6
594	8
601	6
604	6
605	6
612	8
616	6
617	6
621	6
623	8
630	6
633	6
634	8
636	5
642	10
645	6
647	8
650	8
655	6
656	8
657	6
672	6
677	6
678	6
683	8
685	4
688	5
690	6
691	8
693	6
695	6
704	10
706	10
714	6
716	2
719	10
721	8
724	6
727	4
734	8
737	8
738	8
742	8
749	8
755	8
756	4
757	8
758	8
759	6
761	7
762	6
765	6
767	8
770	8
771	8
772	3
773	10
780	6
784	6
785	6
786	10
788	7
790	6
796	8
798	7
799	6
800	6
802	8
811	6
812	6
815	8
820	7
822	8
823	6
827	8
829	6
830	8
836	6
837	3
838	4
840	4
846	10
853	6
856	4
859	6
863	6
866	6
867	6
870	8
871	6
881	4
882	6
884	10
885	8
886	4
890	8
891	6
892	8
893	7
896	6
900	4
902	8
903	6
905	8
906	5
914	6
917	6
918	8
919	8
922	8
928	5
932	6
936	6
939	6
949	6
951	10
952	8
955	10
957	8
964	9
972	8
982	6
988	4
997	8
1004	6
1006	6
1008	7
1011	8
1013	6
1019	8
1021	8
1023	9
1026	10
1032	8
1038	10
1041	6
1043	10
1044	8
1050	6
1051	6
1057	8
1058	6
1066	10
1071	6
1072	9
1073	8
1075	6
1077	5
1083	6
1084	6
1088	6
1090	7
1091	8
1095	6
1097	10
1098	6
1103	6
1115	8
1124	6
1129	8
1132	8
1139	5
1142	2
1143	6
1146	7
1147	10
1152	8
1156	8
1160	8
